year	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2019	1kmE4090N3329	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4091N3324	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4091N3328	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2019	1kmE4091N3345	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4092N3323	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4092N3331	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4093N3330	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4094N2846	220	Magnoliopsida	2891774	Impatiens capensis	1	250.0	86400	14830
2019	1kmE4094N3341	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4095N3325	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2019	1kmE4095N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4095N3338	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2019	1kmE4096N3322	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4096N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	56.0	60	14830
2019	1kmE4098N2755	216	Insecta	5082110	Contarinia pseudotsugae	1	2802.0	86400	338
2019	1kmE4099N3334	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4100N3331	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4100N3333	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2019	1kmE4102N2813	216	Insecta	5082110	Contarinia pseudotsugae	1	1903.0	86400	338
2019	1kmE4102N3119	220	Magnoliopsida	2891774	Impatiens capensis	1	100.0	86400	14830
2019	1kmE4102N3329	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2019	1kmE4104N2840	216	Insecta	5082110	Contarinia pseudotsugae	1	1126.0	86400	338
2019	1kmE4106N3335	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2019	1kmE4107N3341	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2019	1kmE4110N2812	216	Insecta	5082110	Contarinia pseudotsugae	1	3447.0	86400	338
2019	1kmE4111N2841	216	Insecta	5082110	Contarinia pseudotsugae	1	5788.0	86400	338
2019	1kmE4119N2804	216	Insecta	5082110	Contarinia pseudotsugae	1	1850.0	86400	338
2019	1kmE4124N2792	216	Insecta	5082110	Contarinia pseudotsugae	1	6681.0	86400	338
2019	1kmE4131N2895	216	Insecta	5082110	Contarinia pseudotsugae	1	1657.0	86400	338
2019	1kmE4133N2872	216	Insecta	5082110	Contarinia pseudotsugae	1	3617.0	86400	338
2019	1kmE4136N2874	216	Insecta	5082110	Contarinia pseudotsugae	1	3617.0	86400	338
2019	1kmE4154N2875	216	Insecta	5082110	Contarinia pseudotsugae	1	5845.0	86400	338
2019	1kmE4295N3695	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2019	1kmE4306N3698	220	Magnoliopsida	2891774	Impatiens capensis	2	3.0	86400	14830
2019	1kmE4307N3698	220	Magnoliopsida	2891774	Impatiens capensis	1	3.0	86400	14830
2019	1kmE4307N3699	220	Magnoliopsida	2891774	Impatiens capensis	1	342.26	86400	14830
2019	1kmE4315N3700	220	Magnoliopsida	2891774	Impatiens capensis	1	318.58	86400	14830
2019	1kmE4316N3701	220	Magnoliopsida	2891774	Impatiens capensis	1	16.0	1	14830
2019	1kmE4526N2093	131	Amphibia	5217334	Xenopus laevis	1	10.0	1	690
2019	1kmE4576N3348	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	86400	14830
2019	1kmE4608N1649	131	Amphibia	5217334	Xenopus laevis	1	24.0	1	690
2019	1kmE4887N2669	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	86400	14830
2019	1kmE4888N2669	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	2678400	14830
2019	1kmE4943N2763	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	2	1000.0	86400	14830
2019	1kmE5042N4333	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2019	1kmE5042N4335	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2019	1kmE5044N4335	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2019	1kmE5044N4336	220	Magnoliopsida	2891774	Impatiens capensis	3	1.0	86400	14830
2019	1kmE5048N4337	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2019	1kmE5088N4197	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2019	1kmE5094N2808	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	2678400	14830
2019	1kmE5094N2809	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	86400	14830
2019	1kmE5154N4214	220	Magnoliopsida	2891774	Impatiens capensis	1	100.0	60	14830
2018	1kmE3404N3149	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	1	14830
2018	1kmE3410N3230	220	Magnoliopsida	2891774	Impatiens capensis	1	707.1	86400	14830
2018	1kmE3448N2746	131	Amphibia	5217334	Xenopus laevis	1	6394.0	86400	690
2018	1kmE3449N2745	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3450N3380	220	Magnoliopsida	2891774	Impatiens capensis	1	707.1	86400	14830
2018	1kmE3460N3367	220	Magnoliopsida	2891774	Impatiens capensis	2	7.1	86400	14830
2018	1kmE3472N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	25.0	86400	14830
2018	1kmE3472N3415	220	Magnoliopsida	2891774	Impatiens capensis	1	10.0	1	14830
2018	1kmE3477N3260	220	Magnoliopsida	2891774	Impatiens capensis	1	15.0	60	14830
2018	1kmE3481N3144	220	Magnoliopsida	2891774	Impatiens capensis	2	22.0	1	14830
2018	1kmE3496N3172	220	Magnoliopsida	2891774	Impatiens capensis	4	5.0	1	14830
2018	1kmE3496N3173	220	Magnoliopsida	2891774	Impatiens capensis	5	7.1	86400	14830
2018	1kmE3497N3172	220	Magnoliopsida	2891774	Impatiens capensis	9	7.1	86400	14830
2018	1kmE3497N3174	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3501N2757	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3508N3378	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3509N3378	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3512N2749	131	Amphibia	5217334	Xenopus laevis	1	3125.0	86400	690
2018	1kmE3513N2746	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3513N2748	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3514N2746	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3515N2746	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3518N3162	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3520N2747	131	Amphibia	5217334	Xenopus laevis	1	4139.0	86400	690
2018	1kmE3522N3178	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3523N3178	220	Magnoliopsida	2891774	Impatiens capensis	1	70.7	86400	14830
2018	1kmE3524N2743	131	Amphibia	5217334	Xenopus laevis	2	1000.0	86400	690
2018	1kmE3526N3153	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3528N2738	131	Amphibia	5217334	Xenopus laevis	1	7164.0	86400	690
2018	1kmE3530N2720	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3532N2726	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3532N3139	220	Magnoliopsida	2891774	Impatiens capensis	1	32.0	86400	14830
2018	1kmE3535N2729	131	Amphibia	5217334	Xenopus laevis	1	11254.0	86400	690
2018	1kmE3535N3206	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3535N3453	220	Magnoliopsida	2891774	Impatiens capensis	1	15.0	1	14830
2018	1kmE3536N2712	131	Amphibia	5217334	Xenopus laevis	1	6690.0	86400	690
2018	1kmE3537N3169	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3538N2716	131	Amphibia	5217334	Xenopus laevis	1	6690.0	86400	690
2018	1kmE3542N3233	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3544N2721	131	Amphibia	5217334	Xenopus laevis	1	3239.0	86400	690
2018	1kmE3544N3233	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3545N2711	131	Amphibia	5217334	Xenopus laevis	1	7616.0	86400	690
2018	1kmE3545N3339	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3546N3312	220	Magnoliopsida	2891774	Impatiens capensis	1	13.0	1	14830
2018	1kmE3547N2719	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3547N3240	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3549N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3549N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3550N3341	220	Magnoliopsida	2891774	Impatiens capensis	1	70.7	86400	14830
2018	1kmE3551N2720	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3552N3220	220	Magnoliopsida	2891774	Impatiens capensis	2	16.0	1	14830
2018	1kmE3552N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3555N2725	131	Amphibia	5217334	Xenopus laevis	1	1911.0	86400	690
2018	1kmE3555N2731	131	Amphibia	5217334	Xenopus laevis	1	3163.0	86400	690
2018	1kmE3558N2725	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3558N2730	131	Amphibia	5217334	Xenopus laevis	1	1000.0	86400	690
2018	1kmE3562N3299	220	Magnoliopsida	2891774	Impatiens capensis	1	65.0	86400	14830
2018	1kmE3563N3360	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3567N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	36.0	86400	14830
2018	1kmE3567N3334	220	Magnoliopsida	2891774	Impatiens capensis	1	70.7	86400	14830
2018	1kmE3567N3354	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3568N3210	220	Magnoliopsida	2891774	Impatiens capensis	1	81.0	86400	14830
2018	1kmE3568N3215	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2018	1kmE3568N3353	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3569N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	10.0	1	14830
2018	1kmE3571N3340	220	Magnoliopsida	2891774	Impatiens capensis	1	70.7	86400	14830
2018	1kmE3576N3319	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3585N3197	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3586N3145	220	Magnoliopsida	2891774	Impatiens capensis	1	50.0	86400	14830
2018	1kmE3586N3198	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3588N3175	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3591N3223	220	Magnoliopsida	2891774	Impatiens capensis	2	0.7	86400	14830
2018	1kmE3591N3224	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3592N3219	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3592N3227	220	Magnoliopsida	2891774	Impatiens capensis	2	7.1	86400	14830
2018	1kmE3592N3228	220	Magnoliopsida	2891774	Impatiens capensis	2	7.1	86400	14830
2018	1kmE3593N3191	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2018	1kmE3593N3193	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3593N3202	220	Magnoliopsida	2891774	Impatiens capensis	2	0.7	86400	14830
2018	1kmE3594N3204	220	Magnoliopsida	2891774	Impatiens capensis	1	10.0	1	14830
2018	1kmE3596N3214	220	Magnoliopsida	2891774	Impatiens capensis	2	65.0	86400	14830
2018	1kmE3596N3218	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3597N3234	220	Magnoliopsida	2891774	Impatiens capensis	3	0.7	86400	14830
2018	1kmE3598N3222	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3599N3237	220	Magnoliopsida	2891774	Impatiens capensis	2	0.7	86400	14830
2018	1kmE3600N3201	220	Magnoliopsida	2891774	Impatiens capensis	2	5.0	1	14830
2018	1kmE3600N3235	220	Magnoliopsida	2891774	Impatiens capensis	2	0.7	86400	14830
2018	1kmE3603N3194	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	1	14830
2018	1kmE3604N3473	220	Magnoliopsida	2891774	Impatiens capensis	4	12.7	86400	14830
2018	1kmE3605N3196	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	60	14830
2018	1kmE3605N3473	220	Magnoliopsida	2891774	Impatiens capensis	10	10.0	86400	14830
2018	1kmE3608N3275	220	Magnoliopsida	2891774	Impatiens capensis	1	707.1	86400	14830
2018	1kmE3612N3313	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	86400	14830
2018	1kmE3615N3206	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	60	14830
2018	1kmE3615N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3616N3317	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	86400	14830
2018	1kmE3616N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3625N3210	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3628N3235	220	Magnoliopsida	2891774	Impatiens capensis	2	19.81	86400	14830
2018	1kmE3630N3235	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.2	86400	14830
2018	1kmE3632N3157	220	Magnoliopsida	2891774	Impatiens capensis	3	10.0	60	14830
2018	1kmE3634N3294	220	Magnoliopsida	2891774	Impatiens capensis	2	20.0	86400	14830
2018	1kmE3640N2971	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2018	1kmE3643N2968	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2018	1kmE3645N3237	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3650N2976	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2018	1kmE3660N2968	220	Magnoliopsida	2891774	Impatiens capensis	1	3068.0	86400	14830
2018	1kmE3660N2969	220	Magnoliopsida	2891774	Impatiens capensis	1	3068.0	86400	14830
2018	1kmE3661N2964	220	Magnoliopsida	2891774	Impatiens capensis	1	3068.0	86400	14830
2018	1kmE3663N2967	220	Magnoliopsida	2891774	Impatiens capensis	1	3068.0	86400	14830
2018	1kmE3667N2967	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2018	1kmE3671N2754	220	Magnoliopsida	2891774	Impatiens capensis	1	3910.0	86400	14830
2018	1kmE3672N2952	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	31536000	14830
2018	1kmE3673N2760	220	Magnoliopsida	2891774	Impatiens capensis	1	3910.0	86400	14830
2018	1kmE3673N2951	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	31536000	14830
2018	1kmE3686N3254	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3731N2787	220	Magnoliopsida	2891774	Impatiens capensis	1	3580.0	86400	14830
2018	1kmE3731N3312	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3733N3312	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3737N3327	220	Magnoliopsida	2891774	Impatiens capensis	2	50.0	86400	14830
2018	1kmE3738N3325	220	Magnoliopsida	2891774	Impatiens capensis	1	0.7	86400	14830
2018	1kmE3740N3025	220	Magnoliopsida	2891774	Impatiens capensis	1	1863.0	86400	14830
2018	1kmE3740N3313	220	Magnoliopsida	2891774	Impatiens capensis	1	70.7	86400	14830
2018	1kmE3742N3311	220	Magnoliopsida	2891774	Impatiens capensis	1	7.1	86400	14830
2018	1kmE3743N3311	220	Magnoliopsida	2891774	Impatiens capensis	1	22.0	1	14830
2018	1kmE3745N3319	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3747N3318	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3747N3320	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2018	1kmE3749N3024	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2339.0	86400	14830
2018	1kmE3758N2649	220	Magnoliopsida	2891774	Impatiens capensis	1	5958.0	86400	14830
2018	1kmE3762N2871	220	Magnoliopsida	2891774	Impatiens capensis	1	16.0	1	14830
2018	1kmE3762N3015	220	Magnoliopsida	2891774	Impatiens capensis	1	10000.0	60	14830
2018	1kmE3763N2871	220	Magnoliopsida	2891774	Impatiens capensis	1	16.0	1	14830
2018	1kmE3763N3005	220	Magnoliopsida	2891774	Impatiens capensis	1	5787.0	86400	14830
2018	1kmE3768N3016	220	Magnoliopsida	2891774	Impatiens capensis	1	10000.0	60	14830
2018	1kmE3769N3005	220	Magnoliopsida	2891774	Impatiens capensis	1	5787.0	86400	14830
2018	1kmE3769N3011	220	Magnoliopsida	2891774	Impatiens capensis	1	10000.0	60	14830
2018	1kmE3771N3003	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3771N3004	220	Magnoliopsida	2891774	Impatiens capensis	1	2768.0	31536000	14830
2018	1kmE3771N3005	220	Magnoliopsida	2891774	Impatiens capensis	1	2071.0	86400	14830
2018	1kmE3772N3004	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3772N3006	220	Magnoliopsida	2891774	Impatiens capensis	1	5787.0	86400	14830
2018	1kmE3773N2747	220	Magnoliopsida	2891774	Impatiens capensis	1	4478.0	86400	14830
2018	1kmE3773N3005	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3773N3006	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	2592000	14830
2018	1kmE3774N3003	220	Magnoliopsida	2891774	Impatiens capensis	1	2768.0	31536000	14830
2018	1kmE3774N3004	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3774N3005	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3774N3007	220	Magnoliopsida	2891774	Impatiens capensis	2	2768.0	31536000	14830
2018	1kmE3775N2806	220	Magnoliopsida	2891774	Impatiens capensis	1	4345.0	86400	14830
2018	1kmE3775N3003	220	Magnoliopsida	2891774	Impatiens capensis	1	1614.0	86400	14830
2018	1kmE3775N3006	220	Magnoliopsida	2891774	Impatiens capensis	1	2768.0	31536000	14830
2018	1kmE3776N2747	220	Magnoliopsida	2891774	Impatiens capensis	1	4478.0	86400	14830
2018	1kmE3776N3004	220	Magnoliopsida	2891774	Impatiens capensis	1	2768.0	31536000	14830
2018	1kmE3778N2794	220	Magnoliopsida	2891774	Impatiens capensis	1	2690.0	86400	14830
2018	1kmE3778N2809	220	Magnoliopsida	2891774	Impatiens capensis	1	4345.0	86400	14830
2018	1kmE3779N2744	220	Magnoliopsida	2891774	Impatiens capensis	1	17.0	1	14830
2018	1kmE3779N2793	220	Magnoliopsida	2891774	Impatiens capensis	1	2690.0	86400	14830
2018	1kmE3779N2794	220	Magnoliopsida	2891774	Impatiens capensis	1	2690.0	86400	14830
2018	1kmE3781N2795	220	Magnoliopsida	2891774	Impatiens capensis	1	2690.0	86400	14830
2018	1kmE3783N2778	220	Magnoliopsida	2891774	Impatiens capensis	1	3848.0	86400	14830
2018	1kmE3786N2778	220	Magnoliopsida	2891774	Impatiens capensis	1	3848.0	86400	14830
2018	1kmE3787N2772	220	Magnoliopsida	2891774	Impatiens capensis	1	3842.0	86400	14830
2018	1kmE3791N2771	220	Magnoliopsida	2891774	Impatiens capensis	1	3842.0	86400	14830
2018	1kmE3797N3006	220	Magnoliopsida	2891774	Impatiens capensis	1	4202.0	86400	14830
2018	1kmE3805N3044	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	1	14830
2018	1kmE3821N3095	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3823N3091	220	Magnoliopsida	2891774	Impatiens capensis	1	2494.0	86400	14830
2018	1kmE3823N3092	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	86400	14830
2018	1kmE3823N3093	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	86400	14830
2018	1kmE3823N3094	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	86400	14830
2018	1kmE3824N3092	220	Magnoliopsida	2891774	Impatiens capensis	1	2494.0	86400	14830
2018	1kmE3824N3094	220	Magnoliopsida	2891774	Impatiens capensis	1	10.0	86400	14830
2018	1kmE3826N3093	220	Magnoliopsida	2891774	Impatiens capensis	1	1803.0	86400	14830
2018	1kmE3826N3095	220	Magnoliopsida	2891774	Impatiens capensis	1	1803.0	86400	14830
2018	1kmE3827N3091	220	Magnoliopsida	2891774	Impatiens capensis	1	2494.0	86400	14830
2018	1kmE3835N3097	220	Magnoliopsida	2891774	Impatiens capensis	1	25.0	86400	14830
2018	1kmE3850N2971	216	Insecta	5082110	Contarinia pseudotsugae	1	2741.0	86400	338
2018	1kmE3852N2920	216	Insecta	5082110	Contarinia pseudotsugae	1	2560.0	86400	338
2018	1kmE3875N2985	216	Insecta	5082110	Contarinia pseudotsugae	1	2652.0	86400	338
2018	1kmE3876N2987	216	Insecta	5082110	Contarinia pseudotsugae	1	2652.0	86400	338
2018	1kmE3877N2989	216	Insecta	5082110	Contarinia pseudotsugae	1	2652.0	86400	338
2018	1kmE3892N2789	216	Insecta	5082110	Contarinia pseudotsugae	1	3387.0	86400	338
2018	1kmE3892N2944	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3749.0	86400	14830
2018	1kmE3894N3015	216	Insecta	5082110	Contarinia pseudotsugae	1	5063.0	86400	338
2018	1kmE3898N2945	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3749.0	86400	14830
2018	1kmE3898N2946	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2573.0	86400	14830
2018	1kmE3898N3018	216	Insecta	5082110	Contarinia pseudotsugae	1	5063.0	86400	338
2018	1kmE3900N2945	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2573.0	86400	14830
2018	1kmE3902N2951	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3665.0	86400	14830
2018	1kmE3902N2953	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3665.0	86400	14830
2018	1kmE3902N2984	216	Insecta	5082110	Contarinia pseudotsugae	1	4640.0	86400	338
2018	1kmE3907N2886	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	86400	14830
2018	1kmE3908N2498	220	Magnoliopsida	2891774	Impatiens capensis	1	2821.0	86400	14830
2018	1kmE3908N2885	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	4265.0	86400	14830
2018	1kmE3909N2881	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	4265.0	86400	14830
2018	1kmE3910N2887	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3964.0	86400	14830
2018	1kmE3912N2881	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	4265.0	86400	14830
2018	1kmE3914N2877	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2976.0	86400	14830
2018	1kmE3915N2877	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2976.0	86400	14830
2018	1kmE3918N2873	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3.0	86400	14830
2018	1kmE3919N2867	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2722.0	86400	14830
2018	1kmE3920N3193	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3921N2865	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2384.0	86400	14830
2018	1kmE3921N2866	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2722.0	86400	14830
2018	1kmE3922N2864	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	2384.0	86400	14830
2018	1kmE3923N2808	216	Insecta	5082110	Contarinia pseudotsugae	1	1720.0	86400	338
2018	1kmE3923N2872	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3784.0	86400	14830
2018	1kmE3923N2874	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	3784.0	86400	14830
2018	1kmE3927N3208	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3928N3204	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3929N3205	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3929N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3929N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3930N3202	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3931N3199	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3932N3201	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3933N3203	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3934N3203	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3934N3204	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3935N3198	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3935N3203	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3935N3204	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3936N3199	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3937N3203	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2018	1kmE3938N3143	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	25.0	86400	14830
2018	1kmE3939N3191	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
